FID_377_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_SL,Cat_Zona,Pit,Cat_Bench,Bench,Camino,Tramo,Pendiente,MC,Cat_Carga
394111,364648,170050,62,"220665.97","40218.77",3076,232,2021,9,16,23,46,43,-24.255303,-68.999633,500243.3339,7317855.553,23568.12087,109465.8728,3060.89038086,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394113,455680,6652,57,"236058.55","-----",3057,229,2021,9,20,13,9,55,-24.255303,-68.999612,500245.4656,7317855.553,23570.25262,109465.8728,3060.83813477,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394101,358654,163941,25,"219207.19","40116.09",3062,238,2021,9,16,18,46,42,-24.255303,-68.999603,500246.3792,7317855.553,23571.16622,109465.8728,3060.81225586,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394106,361822,167224,17,"219932.42","40163.72",3192,266,2021,9,16,21,41,8,-24.255297,-68.968827,503370.5051,7317855.864,26695.29214,109466.1836,3161.07202148,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394107,361826,167228,22,"219932.74","40163.75",3188,290,2021,9,16,21,41,14,-24.255292,-68.969138,503338.9351,7317856.424,26663.7221,109466.7442,3159.41503906,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394096,230082,142296,19,"169290.72","37562.78",3180,299,2021,8,29,1,28,53,-24.255288,-68.969703,503281.581,7317856.88,26606.36805,109467.1997,3156.63305664,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394073,230049,142263,15,"169287.09","37562.71",3180,195,2021,8,29,1,27,7,-24.255285,-68.96923,503329.5962,7317857.201,26654.38319,109467.5213,3158.90380859,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394108,361827,167229,23,"219932.74","40163.75",3186,296,2021,9,16,21,41,15,-24.255273,-68.969215,503331.1192,7317858.53,26655.90616,109468.8496,3158.91162109,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394064,94154,346620,56,"134645.59","-----",3072,232,2021,8,22,12,35,30,-24.255275,-68.999595,500247.1913,7317858.653,23571.97832,109468.973,3060.88452148,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394072,230048,142262,15,"169287.09","37562.7",3179,176,2021,8,29,1,27,6,-24.255257,-68.96923,503329.5969,7317860.301,26654.38387,109470.6215,3158.79516602,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394099,232714,144928,22,"169777.28","-----",3182,135,2021,8,29,3,51,42,-24.255253,-68.969238,503328.7849,7317860.745,26653.57188,109471.0645,3158.74267578,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394069,228093,140307,21,"168859.12","37529.68",3165,133,2021,8,28,23,56,54,-24.255253,-68.969277,503324.8259,7317860.745,26649.61291,109471.0654,3158.53295898,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394105,361821,167223,15,"219932.1","40163.71",3194,256,2021,9,16,21,41,5,-24.255252,-68.968667,503386.7481,7317860.842,26711.53514,109471.1624,3161.50170898,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394097,230083,142297,21,"169290.72","37562.79",3180,306,2021,8,29,1,28,54,-24.255242,-68.969772,503274.5778,7317861.974,26599.36484,109472.2943,3156.06787109,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394074,230055,142269,6,"169287.87","37562.73",3180,34,2021,8,29,1,27,21,-24.25524,-68.96923,503329.5973,7317862.184,26654.38429,109472.5037,3158.68823242,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394140,593843,144927,56,"266826.16","-----",3047,40,2021,9,30,16,17,54,-24.255238,-69.000702,500134.8178,7317862.749,23459.60477,109473.0695,3059.75561523,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394075,230056,142270,6,"169287.87","-----",3180,26,2021,8,29,1,27,22,-24.255227,-68.969223,503330.3082,7317863.623,26655.09519,109473.9429,3158.6887207,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394102,361645,167047,59,"219860.69","40159.34",3059,42,2021,9,16,21,32,17,-24.255225,-69.000663,500138.7767,7317864.189,23463.56372,109474.5089,3059.77856445,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394071,230047,142261,15,"169287.09","37562.7",3179,158,2021,8,29,1,27,5,-24.25522,-68.969238,503328.7857,7317864.398,26653.57268,109474.7183,3158.53857422,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394141,594174,145258,57,"266908.49","-----",3064,234,2021,9,30,16,33,34,-24.25522,-68.999473,500259.5758,7317864.743,23584.36278,109475.0625,3061.04394531,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394104,361820,167222,13,"219932.1","40163.7",3195,245,2021,9,16,21,41,4,-24.255213,-68.968575,503396.0882,7317865.158,26720.8752,109475.4783,3161.68212891,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394076,230057,142271,6,"169287.87","37562.74",3180,47,2021,8,29,1,27,23,-24.255212,-68.969215,503331.1206,7317865.284,26655.90765,109475.6036,3158.59106445,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394109,361828,167230,25,"219932.74","40163.77",3185,305,2021,9,16,21,41,17,-24.255212,-68.96936,503316.4014,7317865.287,26641.18843,109475.6068,3157.93945313,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394068,226371,138585,16,"168432.8","37496.35",3198,131,2021,8,28,22,48,43,-24.255202,-68.969283,503324.2181,7317866.392,26649.00509,109476.7123,3158.25610352,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394110,364315,169717,58,"220581.75","40210.61",3071,45,2021,9,16,23,30,42,-24.255203,-69.00074,500130.9603,7317866.625,23455.7473,109476.9447,3059.79956055,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394077,230058,142272,6,"169287.87","37562.74",3180,9,2021,8,29,1,27,24,-24.255198,-68.969208,503331.8316,7317866.833,26656.61857,109477.1535,3158.59375,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394078,230059,142273,6,"169287.87","37562.74",3180,12,2021,8,29,1,27,25,-24.255195,-68.969208,503331.8316,7317867.166,26656.61865,109477.4856,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394103,361819,167221,12,"219932.1","-----",3195,242,2021,9,16,21,41,3,-24.255192,-68.968528,503400.8598,7317867.482,26725.64678,109477.8024,3161.7565918,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394070,230046,142260,14,"-----","-----",3179,154,2021,8,29,1,27,4,-24.255188,-68.969262,503326.3502,7317867.942,26651.13718,109478.2619,3158.31567383,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394079,230060,142274,5,"169287.87","37562.74",3180,22,2021,8,29,1,27,26,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394080,230061,142275,4,"169287.87","37562.74",3180,28,2021,8,29,1,27,27,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394081,230062,142276,0,"169288.03","-----",3180,43,2021,8,29,1,27,32,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394082,230063,142277,0,"-----","-----",3180,43,2021,8,29,1,27,33,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394083,230064,142278,0,"169288.03","-----",3180,43,2021,8,29,1,27,34,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394084,230065,142279,0,"169288.2","-----",3180,43,2021,8,29,1,27,42,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394085,230066,142280,0,"169288.98","-----",3180,43,2021,8,29,1,27,52,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394086,230067,142281,0,"169289.3","-----",3180,43,2021,8,29,1,28,2,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394087,230068,142282,0,"-----","-----",3180,43,2021,8,29,1,28,3,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394088,230069,142283,0,"169289.93","-----",3180,43,2021,8,29,1,28,12,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394089,230070,142284,0,"169290.24","-----",3181,223,2021,8,29,1,28,22,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394090,230071,142285,0,"169290.55","-----",3181,223,2021,8,29,1,28,32,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394091,230072,142286,0,"-----","-----",3181,223,2021,8,29,1,28,33,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394092,230073,142287,0,"169290.55","-----",3181,223,2021,8,29,1,28,34,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394093,230074,142288,0,"169290.56","-----",3181,223,2021,8,29,1,28,42,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394094,230075,142289,7,"169290.72","37562.75",3180,230,2021,8,29,1,28,45,-24.255187,-68.969208,503331.8318,7317868.051,26656.61884,109478.3714,3158.54663086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394098,230084,142298,23,"169290.72","37562.79",3179,315,2021,8,29,1,28,55,-24.255172,-68.969833,503268.3873,7317869.726,26593.17429,109480.0461,3155.47583008,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394022,230045,142259,14,"169286.31","37562.69",3178,138,2021,8,29,1,27,3,-24.255155,-68.969277,503324.8283,7317871.596,26649.6153,109481.916,3158.12426758,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394030,361818,167220,12,"219932.1","40163.68",3197,238,2021,9,16,21,41,0,-24.25515,-68.96846,503407.7636,7317872.131,26732.55063,109482.4511,3161.86767578,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394016,228092,140306,20,"168859.12","-----",3164,142,2021,8,28,23,56,52,-24.255137,-68.969407,503311.6322,7317873.592,26636.4192,109483.9119,3157.51367188,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394021,230044,142258,14,"169286.31","-----",3178,125,2021,8,29,1,27,2,-24.255128,-68.969315,503320.9715,7317874.586,26645.75851,109484.9063,3157.87353516,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394031,361829,167231,27,"219932.74","40163.79",3183,314,2021,9,16,21,41,19,-24.255122,-68.96949,503303.2071,7317875.255,26627.99407,109485.5745,3157.11767578,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394015,226370,138584,15,"168432.8","-----",3196,134,2021,8,28,22,48,41,-24.255115,-68.969392,503313.1554,7317876.027,26637.94241,109486.3474,3157.50390625,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394020,230043,142257,14,"169286.31","37562.68",3178,123,2021,8,29,1,27,0,-24.255112,-68.969368,503315.5918,7317876.359,26640.37877,109486.679,3157.60620117,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394023,230085,142299,25,"169290.72","37562.8",3179,320,2021,8,29,1,28,56,-24.255098,-68.969902,503261.3847,7317877.921,26586.17174,109488.2409,3154.84399414,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394027,358258,163545,55,"219123.52","-----",3072,42,2021,9,16,18,26,13,-24.255095,-69.000663,500138.7767,7317878.582,23463.56366,109488.9025,3060.02832031,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394033,364316,169718,59,"220581.75","-----",3072,46,2021,9,16,23,30,44,-24.255093,-69.000625,500142.6341,7317878.804,23467.42111,109489.1239,3060.06201172,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394029,361817,167219,11,"219932.1","40163.67",3197,233,2021,9,16,21,40,57,-24.255085,-68.968368,503417.1044,7317879.326,26741.89136,109489.6458,3161.91650391,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394019,230042,142256,12,"169285.21","37562.67",3178,116,2021,8,29,1,26,57,-24.255072,-68.969483,503303.9189,7317880.79,26628.70587,109491.1104,3156.98583984,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394009,94000,346466,14,"134626.67","-----",3194,140,2021,8,22,12,27,40,-24.255053,-68.969467,503305.5435,7317882.894,26630.33052,109493.2137,3157.01879883,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394028,361816,167218,11,"219932.1","40163.67",3198,227,2021,9,16,21,40,56,-24.25505,-68.968338,503420.1506,7317883.2,26744.9376,109493.5203,3161.88891602,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394018,230041,142255,12,"169285.21","37562.66",3177,125,2021,8,29,1,26,55,-24.255045,-68.969552,503296.9152,7317883.781,26621.7022,109494.1013,3156.5300293,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394025,232713,144927,21,"169776.34","37602.12",3177,135,2021,8,29,3,51,36,-24.255043,-68.96946,503306.2543,7317884.001,26631.04135,109494.3207,3157.03515625,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394017,230040,142254,11,"169285.21","37562.66",3177,131,2021,8,29,1,26,54,-24.255028,-68.96959,503293.0582,7317885.664,26617.84515,109495.9844,3156.24853516,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394024,230086,142300,28,"169290.72","37562.81",3179,322,2021,8,29,1,28,57,-24.25502,-68.969963,503255.1944,7317886.558,26579.98137,109496.8784,3154.25366211,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394032,361830,167232,29,"219932.74","40163.8",3182,322,2021,9,16,21,41,21,-24.255017,-68.969605,503291.5357,7317886.883,26616.32274,109497.2027,3156.1652832,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393947,228091,140305,20,"168859.12","37529.64",3164,140,2021,8,28,23,56,47,-24.25501,-68.969513,503300.875,7317887.656,26625.66201,109497.9757,3156.62280273,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393958,358653,163940,23,"219207.03","40116.04",3064,232,2021,9,16,18,46,35,-24.25501,-68.999198,500287.4917,7317887.994,23612.27867,109498.3136,3061.48876953,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
393956,358259,163546,55,"219123.52","40108.17",3072,44,2021,9,16,18,26,14,-24.255002,-69.000565,500148.7248,7317888.88,23473.51178,109499.1995,3060.37207031,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
393989,455348,6320,54,"235978.68","41312.57",3079,45,2021,9,20,12,51,44,-24.255002,-69.000343,500171.2604,7317888.88,23496.04744,109499.1996,3060.83007813,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
393965,361797,167199,0,"219928.33","-----",3188,230,2021,9,16,21,39,33,-24.254992,-68.968185,503435.6834,7317889.619,26760.47039,109499.9385,3162.21630859,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393966,361798,167200,9,"219928.96","40163.61",3192,63,2021,9,16,21,39,39,-24.254992,-68.968185,503435.6834,7317889.619,26760.47039,109499.9385,3162.21630859,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393964,361796,167198,12,"219928.17","40163.61",3187,230,2021,9,16,21,39,28,-24.254987,-68.968185,503435.6835,7317890.172,26760.47052,109500.4921,3162.18383789,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393983,361815,167217,10,"-----","-----",3199,217,2021,9,16,21,40,55,-24.254987,-68.968292,503424.8217,7317890.175,26749.60873,109500.4946,3161.80078125,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393963,361795,167197,15,"219928.17","-----",3187,230,2021,9,16,21,39,27,-24.254975,-68.968185,503435.6838,7317891.501,26760.47082,109501.8208,3162.15136719,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393962,361794,167196,16,"219928.17","40163.6",3186,230,2021,9,16,21,39,26,-24.254965,-68.968185,503435.6841,7317892.608,26760.47107,109502.928,3162.11889648,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393949,230039,142253,9,"169285.21","-----",3177,144,2021,8,29,1,26,52,-24.254965,-68.96965,503286.969,7317892.641,26611.75595,109502.9611,3155.68725586,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393961,361793,167195,16,"-----","-----",3185,228,2021,9,16,21,39,25,-24.25495,-68.96817,503437.2071,7317894.268,26761.99413,109504.5884,3162.1237793,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393982,361814,167216,10,"219931.32","40163.65",3199,217,2021,9,16,21,40,54,-24.254948,-68.968262,503427.8681,7317894.492,26752.65508,109504.812,3161.77539063,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393951,232712,144926,21,"169776.34","-----",3176,138,2021,8,29,3,51,34,-24.254928,-68.969573,503294.7863,7317896.736,26619.57327,109507.0561,3155.99829102,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
393981,361813,167215,10,"219931.32","-----",3199,211,2021,9,16,21,40,53,-24.254922,-68.968247,503429.3914,7317897.37,26754.17841,109507.6904,3161.74755859,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
