FID_886_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_en,Bench,Cat_Bench,Rampa,MC,Pendiente,Tramo,Pit,Cat_Zona,Cat_Carga
9129,13625,13739,9,"732441.78","-----",3131,62,2021,8,23,20,37,33,-24.221818,-69.041962,495945.3281,7321562.37,19270.11512,113172.6899,3141.61914063,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9108,11916,12030,9,"732179.55","47797.21",3136,123,2021,8,23,18,50,58,-24.221817,-69.042228,495918.3189,7321562.472,19243.10589,113172.7924,3141.01220703,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9121,13617,13731,6,"732440.98","-----",3127,110,2021,8,23,20,37,25,-24.221815,-69.042168,495924.4111,7321562.696,19249.19812,113173.0157,3141.12841797,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9120,13616,13730,6,"732440.98","47808.86",3127,121,2021,8,23,20,37,24,-24.221808,-69.042183,495922.8878,7321563.47,19247.67482,113173.7903,3141.08520508,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9130,13626,13740,9,"732441.78","47808.88",3131,58,2021,8,23,20,37,34,-24.221805,-69.041938,495947.7646,7321563.81,19272.55161,113174.1299,3141.63623047,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9107,11915,12029,9,"732179.55","47797.2",3136,141,2021,8,23,18,50,57,-24.2218,-69.042243,495916.7952,7321564.354,19241.58225,113174.6742,3140.96362305,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9119,13615,13729,6,"732440.98","47808.85",3127,130,2021,8,23,20,37,23,-24.2218,-69.042198,495921.3645,7321564.356,19246.15147,113174.6756,3141.06103516,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9131,13627,13741,9,"732441.78","47808.88",3132,54,2021,8,23,20,37,35,-24.221787,-69.041917,495949.8963,7321565.804,19274.68332,113176.1235,3141.65161133,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9117,11925,12039,10,"732180.49","47797.23",3140,61,2021,8,23,18,51,9,-24.221787,-69.041908,495950.8102,7321565.804,19275.59716,113176.1238,3141.67822266,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9106,11914,12028,10,"732179.55","47797.2",3136,146,2021,8,23,18,50,56,-24.22178,-69.042252,495915.8807,7321566.568,19240.66773,113176.8883,3140.93432617,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9118,13614,13728,7,"732440.98","47808.85",3126,138,2021,8,23,20,37,22,-24.221775,-69.042222,495918.9267,7321567.123,19243.71372,113177.4428,3140.99267578,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9097,13628,13742,10,"732441.78","47808.88",3132,55,2021,8,23,20,37,36,-24.22177,-69.041885,495953.145,7321567.687,19277.93198,113178.0068,3142.03442383,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9096,13613,13727,8,"732440.98","47808.85",3125,144,2021,8,23,20,37,21,-24.221762,-69.042228,495918.3171,7321568.562,19243.10405,113178.882,3140.95263672,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9084,11913,12027,10,"732179.54","47797.2",3136,153,2021,8,23,18,50,55,-24.221758,-69.042267,495914.3569,7321569.004,19239.14392,113179.3237,3140.80810547,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9085,11926,12040,14,"732180.49","47797.24",3142,52,2021,8,23,18,51,11,-24.221748,-69.04184,495957.7135,7321570.124,19282.50048,113180.444,3142.66625977,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9095,13612,13726,8,"732440.98","47808.85",3125,156,2021,8,23,20,37,20,-24.221743,-69.042237,495917.4026,7321570.665,19242.18957,113180.9854,3140.76635742,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9083,11912,12026,10,"732179.54","47797.19",3136,165,2021,8,23,18,50,54,-24.221735,-69.042282,495912.8331,7321571.55,19237.62007,113181.8698,3140.75683594,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9086,11927,12041,15,"732180.49","-----",3142,47,2021,8,23,18,51,12,-24.221727,-69.041808,495960.962,7321572.45,19285.74901,113182.77,3142.8425293,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9094,13611,13725,8,"732440.98","47808.84",3124,166,2021,8,23,20,37,19,-24.221723,-69.042243,495916.7927,7321572.88,19241.57967,113183.1996,3140.77490234,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9082,11911,12025,10,"732179.54","47797.19",3136,179,2021,8,23,18,50,53,-24.221708,-69.042282,495912.8322,7321574.539,19237.61917,113184.8592,3140.71362305,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9087,11928,12042,15,"732182.21","47797.25",3143,49,2021,8,23,18,51,13,-24.221707,-69.041778,495964.0075,7321574.665,19288.7945,113184.9853,3142.9921875,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9093,13610,13724,8,"732439.41","47808.84",3124,183,2021,8,23,20,37,18,-24.221703,-69.042243,495916.792,7321575.094,19241.579,113185.414,3140.74584961,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9098,13629,13743,12,"732441.78","47808.89",3134,42,2021,8,23,20,37,39,-24.221692,-69.041817,495960.047,7321576.325,19284.834,113186.645,3142.91772461,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9092,13609,13723,8,"732439.41","47808.84",3124,189,2021,8,23,20,37,17,-24.221685,-69.042237,495917.4006,7321577.087,19242.18763,113187.4072,3140.65429688,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9088,11929,12043,15,"732182.21","-----",3144,46,2021,8,23,18,51,14,-24.221683,-69.041748,495967.0529,7321577.324,19291.83986,113187.6435,3143.2043457,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9081,11910,12024,10,"732179.54","-----",3136,195,2021,8,23,18,50,52,-24.221678,-69.042275,495913.5419,7321577.861,19238.32893,113188.181,3140.59814453,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9099,13630,13744,13,"732443.34","47808.9",3135,36,2021,8,23,20,37,40,-24.221667,-69.041793,495962.4831,7321579.094,19287.2701,113189.4137,3143.09765625,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9091,13608,13722,8,"-----","-----",3123,201,2021,8,23,20,37,16,-24.221665,-69.042228,495918.3138,7321579.302,19243.1008,113189.6218,3140.36987305,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9089,11930,12044,15,"-----","-----",3145,46,2021,8,23,18,51,15,-24.22166,-69.041725,495969.3875,7321579.871,19294.17448,113190.1908,3143.45483398,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9080,11909,12023,11,"732179.54","47797.18",3136,209,2021,8,23,18,50,51,-24.221652,-69.042267,495914.3534,7321580.74,19239.14037,113191.06,3140.36376953,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9090,13607,13721,8,"732439.41","-----",3123,210,2021,8,23,20,37,15,-24.221645,-69.042213,495919.8362,7321581.517,19244.62321,113191.8367,3140.08911133,27,"Out Bench","Out Bench","Main ramp",0,1.05,"RN_T22","ENORTE","INPIT",""
9100,13631,13745,13,"732443.34","-----",3136,38,2021,8,23,20,37,42,-24.221638,-69.041787,495963.0914,7321582.305,19287.87837,113192.6247,3143.265625,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9076,13606,13720,8,"732439.41","47808.83",3123,219,2021,8,23,20,37,14,-24.221627,-69.042198,495921.3587,7321583.51,19246.14569,113193.8301,3139.86206055,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9075,13605,13719,8,"732439.41","47808.83",3122,235,2021,8,23,20,37,13,-24.221612,-69.042183,495922.8813,7321585.171,19247.66826,113195.4914,3139.67651367,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9074,13604,13718,9,"732439.41","-----",3122,220,2021,8,23,20,37,12,-24.221595,-69.04216,495925.2161,7321587.054,19250.00308,113197.3743,3139.39306641,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9071,11931,12045,13,"732182.25","47797.27",3145,38,2021,8,23,18,51,18,-24.221592,-69.041657,495976.2898,7321587.402,19301.07685,113197.7218,3144.14770508,26,"Out Bench","Out Bench","Main ramp",2,6.34,"RN_T23","ENORTE","INPIT",""
9070,11908,12022,11,"732177.34","47797.17",3134,215,2021,8,23,18,50,48,-24.221565,-69.042207,495920.4428,7321590.374,19245.22977,113200.6944,3139.26513672,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9072,11932,12046,10,"732182.25","-----",3146,33,2021,8,23,18,51,22,-24.221522,-69.041603,495981.7706,7321595.154,19306.55762,113205.4738,3144.93457031,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9073,11933,12047,10,"732183.2","47797.28",3145,25,2021,8,23,18,51,23,-24.221497,-69.041595,495982.5821,7321597.922,19307.3691,113208.242,3145.26123047,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9077,13632,13746,12,"732443.34","47808.92",3138,30,2021,8,23,20,37,47,-24.221495,-69.041687,495973.2405,7321598.141,19298.02749,113208.4607,3144.8112793,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9059,11907,12021,10,"732177.34","47797.16",3133,227,2021,8,23,18,50,44,-24.221467,-69.042122,495929.0703,7321601.228,19253.85727,113211.5476,3138.31298828,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9058,11906,12020,10,"732176.51","47797.15",3133,222,2021,8,23,18,50,43,-24.221422,-69.042083,495933.0288,7321606.211,19257.81577,113216.5312,3137.68408203,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9065,13633,13747,10,"732443.34","-----",3140,33,2021,8,23,20,37,52,-24.221413,-69.041633,495978.7209,7321607.221,19303.50787,113217.5413,3146.16552734,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9064,13603,13717,10,"732436.73","47808.79",3117,218,2021,8,23,20,37,3,-24.221408,-69.041947,495946.8376,7321607.765,19271.62456,113218.0854,3136.93969727,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9057,11905,12019,9,"732176.51","-----",3133,226,2021,8,23,18,50,42,-24.221403,-69.042068,495934.5512,7321608.315,19259.33822,113218.6353,3137.41064453,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9063,13602,13716,10,"732436.73","-----",3116,229,2021,8,23,20,37,2,-24.221383,-69.041923,495949.2737,7321610.534,19274.06066,113220.8541,3137.34863281,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9060,11934,12048,9,"732183.2","47797.3",3144,38,2021,8,23,18,51,26,-24.22138,-69.041557,495986.4367,7321610.877,19311.22372,113221.1974,3146.52734375,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9062,13601,13715,10,"732436.73","47808.78",3116,224,2021,8,23,20,37,0,-24.22136,-69.041893,495952.3191,7321613.082,19277.10606,113223.4016,3138.5925293,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9061,11935,12049,9,"732183.2","47797.3",3145,32,2021,8,23,18,51,27,-24.22136,-69.041542,495987.9591,7321613.092,19312.74614,113223.4122,3146.72998047,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9045,11936,12050,8,"732184.45","47797.3",3145,26,2021,8,23,18,51,28,-24.221338,-69.041527,495989.4815,7321615.529,19314.26849,113225.8485,3147.05151367,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9051,13600,13714,10,"732436.73","47808.78",3115,217,2021,8,23,20,36,58,-24.221308,-69.041847,495956.9881,7321618.84,19281.77511,113229.1604,3139.58984375,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9044,11904,12018,9,"732176.51","47797.13",3132,230,2021,8,23,18,50,37,-24.221307,-69.041977,495943.788,7321618.947,19268.57504,113229.2672,3135.96630859,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9046,11937,12051,8,"732184.45","47797.31",3146,21,2021,8,23,18,51,30,-24.221293,-69.041497,495992.5262,7321620.512,19317.31318,113230.8318,3147.6027832,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9043,11903,12017,9,"732176.51","47797.13",3131,225,2021,8,23,18,50,36,-24.221283,-69.041962,495945.3103,7321621.605,19270.09733,113231.9249,3135.77246094,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9047,11938,12052,8,"732184.45","47797.31",3147,35,2021,8,23,18,51,31,-24.221273,-69.041482,495994.0486,7321622.727,19318.8356,113233.0467,3147.8203125,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9042,11902,12016,11,"732176.51","47797.13",3131,215,2021,8,23,18,50,35,-24.22126,-69.041947,495946.8326,7321624.152,19271.61964,113234.4719,3135.59033203,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9052,13634,13748,9,"732444.81","-----",3140,33,2021,8,23,20,38,2,-24.221253,-69.041535,495988.6664,7321624.939,19313.45339,113235.2595,3148.18310547,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9048,11939,12053,8,"732184.45","-----",3147,36,2021,8,23,18,51,32,-24.22125,-69.041458,495996.4848,7321625.274,19321.27177,113235.5939,3148.171875,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9053,13635,13749,9,"732444.81","47808.96",3140,25,2021,8,23,20,38,3,-24.221235,-69.041527,495989.4781,7321626.933,19314.2651,113237.2526,3148.39599609,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9050,13599,13713,10,"732435.94","47808.77",3113,210,2021,8,23,20,36,54,-24.221217,-69.041778,495963.9913,7321628.918,19288.77827,113239.238,3141.82641602,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9054,13636,13750,9,"732444.81","47808.96",3140,31,2021,8,23,20,38,4,-24.221215,-69.04152,495990.1882,7321629.147,19314.97522,113239.4673,3148.60888672,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9049,13598,13712,10,"732435.94","47808.76",3112,199,2021,8,23,20,36,53,-24.221197,-69.041755,495966.326,7321631.133,19291.113,113241.4531,3142.4128418,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9030,11940,12054,7,"732184.45","47797.32",3149,29,2021,8,23,18,51,35,-24.221188,-69.041412,496001.1535,7321632.14,19325.94052,113242.4599,3148.79174805,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9035,13597,13711,10,"732435.94","-----",3112,189,2021,8,23,20,36,52,-24.221175,-69.041748,495967.036,7321633.569,19291.82304,113243.8891,3141.95947266,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9031,11941,12055,7,"732184.45","47797.33",3149,37,2021,8,23,18,51,36,-24.221168,-69.041397,496002.6759,7321634.355,19327.46295,113244.6748,3149.11303711,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9036,13637,13751,8,"732444.81","47808.97",3139,24,2021,8,23,20,38,6,-24.221155,-69.041488,495993.4355,7321635.791,19318.22249,113246.1114,3149.17163086,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9034,13596,13710,11,"732435.94","47808.76",3112,190,2021,8,23,20,36,51,-24.221148,-69.04174,495967.8475,7321636.559,19292.63446,113246.8788,3140.87084961,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9029,11901,12015,13,"732176.51","-----",3129,205,2021,8,23,18,50,32,-24.221142,-69.041893,495952.3118,7321637.218,19277.09882,113247.5385,3134.33959961,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9032,11942,12056,7,"732184.97","47797.33",3149,25,2021,8,23,18,51,39,-24.221103,-69.041367,496005.72,7321641.552,19330.50698,113251.8725,3149.90136719,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9028,11900,12014,13,"732176.51","47797.11",3128,204,2021,8,23,18,50,28,-24.221075,-69.041863,495955.3558,7321644.638,19280.14276,113254.9576,3133.62768555,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9033,11943,12057,7,"732184.97","-----",3148,29,2021,8,23,18,51,42,-24.221068,-69.041352,496007.2419,7321645.428,19332.02892,113255.7481,3150.36523438,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9016,11899,12013,12,"732174.74","47797.1",3128,198,2021,8,23,18,50,27,-24.221052,-69.041847,495956.9796,7321647.185,19281.76662,113257.5047,3133.28320313,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9022,13638,13752,9,"732446.53","-----",3139,27,2021,8,23,20,38,12,-24.22103,-69.041428,495999.5237,7321649.633,19324.31071,113259.9532,3151.20458984,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9021,13595,13709,11,"732435.94","47808.73",3109,198,2021,8,23,20,36,46,-24.220987,-69.041695,495972.4114,7321654.386,19297.19839,113264.706,3138.10375977,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9023,13639,13753,10,"732446.53","47808.99",3138,30,2021,8,23,20,38,13,-24.220983,-69.041405,496001.8576,7321654.838,19326.64457,113265.1577,3150.44897461,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9017,11944,12058,8,"732184.97","47797.35",3149,36,2021,8,23,18,51,45,-24.220977,-69.04129,496013.5344,7321655.505,19338.32135,113265.8255,3151.38330078,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9015,11898,12012,12,"732174.74","47797.09",3127,193,2021,8,23,18,50,23,-24.220973,-69.041825,495959.2109,7321655.932,19283.99786,113266.2522,3132.59594727,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9020,13594,13708,11,"732434.69","47808.73",3108,193,2021,8,23,20,36,45,-24.220957,-69.04168,495973.9335,7321657.708,19298.72048,113268.0281,3137.78076172,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9024,13640,13754,10,"732446.53","-----",3138,29,2021,8,23,20,38,14,-24.220957,-69.041382,496004.1921,7321657.717,19328.97911,113268.0371,3151.13818359,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9025,13641,13755,10,"-----","-----",3139,30,2021,8,23,20,38,15,-24.220933,-69.041367,496005.7144,7321660.375,19330.50141,113270.6948,3151.40185547,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
9019,13593,13707,10,"732434.69","47808.73",3108,205,2021,8,23,20,36,44,-24.220927,-69.041672,495974.7448,7321661.03,19299.5318,113271.3499,3137.30981445,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9018,11945,12059,9,"732185.48","47797.36",3150,30,2021,8,23,18,51,48,-24.22091,-69.041252,496017.3906,7321662.925,19342.17764,113273.2448,3152.09570313,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9008,13592,13706,11,"732434.69","47808.73",3108,198,2021,8,23,20,36,43,-24.220902,-69.041665,495975.4548,7321663.798,19300.24175,113274.1181,3137.4921875,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9002,11896,12010,12,"732174.74","47797.08",3126,199,2021,8,23,18,50,20,-24.22089,-69.041793,495962.4574,7321665.123,19287.24436,113275.4429,3131.91113281,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9003,11897,12011,12,"732174.74","-----",3126,199,2021,8,23,18,50,22,-24.22089,-69.041793,495962.4574,7321665.123,19287.24436,113275.4429,3131.91113281,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9007,13591,13705,10,"732434.69","-----",3107,206,2021,8,23,20,36,42,-24.220872,-69.041648,495977.1799,7321667.12,19301.96693,113277.4402,3137.18603516,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9001,11895,12009,12,"732174.74","47797.07",3126,193,2021,8,23,18,50,18,-24.220838,-69.041778,495963.9787,7321670.881,19288.76572,113281.2008,3131.37451172,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
9004,11946,12060,12,"732185.48","-----",3152,34,2021,8,23,18,51,52,-24.220832,-69.041198,496022.8712,7321671.563,19347.65821,113281.8826,3152.89306641,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9006,13590,13704,10,"732434.69","47808.72",3107,206,2021,8,23,20,36,39,-24.220828,-69.041627,495979.3108,7321671.993,19304.09779,113282.3125,3138.71435547,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
9005,11947,12061,13,"732185.48","47797.37",3152,37,2021,8,23,18,51,53,-24.220808,-69.041183,496024.3935,7321674.22,19349.18051,113284.5403,3153.35375977,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
9009,13642,13756,10,"732448.58","-----",3137,30,2021,8,23,20,38,22,-24.2208,-69.04129,496013.5286,7321675.103,19338.31556,113285.4228,3152.78979492,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
8992,11894,12008,10,"-----","-----",3125,199,2021,8,23,18,50,15,-24.22071,-69.041725,495969.3561,7321685.054,19294.14306,113295.3745,3129.91772461,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8998,13643,13757,11,"732448.58","47809.02",3136,37,2021,8,23,20,38,25,-24.220708,-69.041237,496018.9071,7321685.291,19343.69413,113295.6107,3154.25,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
8997,13589,13703,10,"732433.39","47808.71",3106,197,2021,8,23,20,36,34,-24.220707,-69.041573,495984.7899,7321685.391,19309.57692,113295.7113,3137.92333984,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
8993,11948,12062,14,"732187.07","47797.39",3155,30,2021,8,23,18,51,57,-24.220695,-69.04113,496029.7714,7321686.733,19354.5584,113297.0532,3154.59350586,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
8991,11893,12007,9,"732174.74","-----",3124,196,2021,8,23,18,50,14,-24.220683,-69.041718,495970.0659,7321688.044,19294.85294,113298.3641,3129.65600586,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8996,13588,13702,10,"732433.39","47808.7",3106,211,2021,8,23,20,36,33,-24.220682,-69.041565,495985.6014,7321688.159,19310.38841,113298.4795,3138.79736328,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
8990,11892,12006,9,"732174.74","-----",3124,197,2021,8,23,18,50,12,-24.220657,-69.04171,495970.8774,7321690.923,19295.66439,113301.2431,3129.62182617,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8995,13587,13701,10,"732433.39","-----",3105,189,2021,8,23,20,36,32,-24.220638,-69.04155,495987.123,7321693.032,19311.91005,113303.3516,3137.60620117,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
8989,11891,12005,9,"732174.74","47797.05",3124,198,2021,8,23,18,50,11,-24.220628,-69.041702,495971.6887,7321694.134,19296.47575,113304.4542,3129.58764648,9,"Out Bench","Out Bench","Main ramp",3,9.57,"RN_T21","ENORTE","INPIT",""
8994,11949,12063,10,"732187.07","47797.39",3157,38,2021,8,23,18,52,0,-24.220623,-69.0411,496032.8152,7321694.706,19357.60223,113305.0259,3155.4140625,25,"Out Bench","Out Bench","Main ramp",3,9.37,"RN_T24","ENORTE","INPIT",""
